,Data Source,World Development Indicators,Country Name,Country Code,AAAIndicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
189,Brazil,BRA,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,88800147000.0,96241444000.0,1.1047151e+11,1.32997017e+11,1.66687949e+11,1.66652582e+11,1.57193267e+11,1.38131156e+11,1.29590652e+11,1.2215012e+11,1.09785928e+11,99833008000.0,1.14103912e+11,1.45183479e+11,1.74504888e+11,1.8171347e+11,2.26467284e+11,3.00144293e+11,3.29565817e+11,3.57722813e+11
190,Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.537,2.502,2.474,2.451,2.427,2.399,2.364,2.318,2.264,2.202,2.135,2.066,2.001,1.944,1.897,1.862,1.838,1.822,1.811,1.801
191,Brazil,BRA,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,5.48418996512e+11,5.85861663034e+11,5.97875654122e+11,6.13624798676e+11,6.14565371067e+11,6.18731763526e+11,6.37713284413e+11,6.44681215475e+11,6.56173438759e+11,6.55067797284e+11,6.80722581614e+11,7.06248781728e+11,7.4122374185e+11,7.84310446273e+11,8.27116550407e+11,8.59505212041e+11,9.10032459255e+11,9.48464221346e+11,9.84036615757e+11,1.01100349385e+12
192,Brazil,BRA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,8.596763832e+11,9.183697843e+11,9.372023639e+11,9.618899982e+11,9.633643962e+11,9.698954413e+11,9.9965e+11,1.0105726081e+12,1.0285872885e+12,1.0268541358e+12,1.0670693952e+12,1.1070830919e+12,1.16190823e+12,1.2294489652e+12,1.2965498443e+12,1.3473208199e+12,1.4265250076e+12,1.4867688694e+12,1.542530518e+12,1.5848025552e+12
193,Brazil,BRA,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,2.7477e+11,5.96327e+11,7.25785e+11,8.07835e+11,8.44095e+11,9.18725e+11,9.9965e+11,1.09681e+12,1.216939e+12,1.388556e+12,1.538598e+12,1.719285e+12,1.909816e+12,2.137634e+12,2.436033e+12,2.710733e+12,3.080121e+12,3.454377e+12,3.818023e+12,4.211091e+12
194,Brazil,BRA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,4.297982168e+11,6.49829616788e+11,7.2210227838e+11,7.49388678209e+11,7.27343933781e+11,5.06259047474e+11,5.46406121891e+11,4.66291131706e+11,4.15210003753e+11,4.51269418265e+11,5.26016410256e+11,7.06248781728e+11,8.77944460636e+11,1.09787876771e+12,1.32843127746e+12,1.35575413044e+12,1.7508380145e+12,2.06499139816e+12,1.95488421679e+12,1.95311543588e+12
195,Brazil,BRA,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,77.0093133147,82.7100425113,84.6044270782,84.548763742,83.9072153163,84.1110817128,83.139481211,83.3241790174,81.6088970971,80.7267615427,78.5517472003,79.1664824822,79.2519883376,78.6463804129,78.3912946939,81.4480853465,79.2449898182,78.9614070699,81.0088063152,81.6487961673
196,Brazil,BRA,"Final consumption expenditure, etc. (annual % growth)",NE.CON.TETC.KD.ZG,5.22759395818,7.34908683145,2.977108799,3.14060566317,-0.368769224513,-0.836783000774,2.30326886134,2.23622939652,1.58090580172,0.611213096372,4.58856958434,2.73722114204,4.65946662687,6.69445310224,6.00333703316,1.17843386286,8.98087334539,3.51382414416,2.07811427129,3.20821604072
197,Brazil,BRA,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,5.45856578649e+11,5.85972052589e+11,6.03417078126e+11,6.22368029054e+11,6.200729273e+11,6.14884262452e+11,6.29046700202e+11,6.4311362743e+11,6.53280648077e+11,6.57273584955e+11,6.8743304076e+11,7.06249603289e+11,7.39157067856e+11,7.88639591116e+11,8.35984283748e+11,8.45835805635e+11,9.21799248049e+11,9.54189652588e+11,9.74018803934e+11,1.00526743144e+12
198,Brazil,BRA,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,8.547600898e+11,9.17577151e+11,9.448944211e+11,9.745698288e+11,9.709759152e+11,9.628509538e+11,9.85028e+11,1.0070554857e+12,1.0229760843e+12,1.0292286481e+12,1.0764555208e+12,1.1059204889e+12,1.157450485e+12,1.2349354649e+12,1.309072803e+12,1.3244993602e+12,1.4434509702e+12,1.4941712989e+12,1.5252218859e+12,1.5741542991e+12
199,Brazil,BRA,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,2.7477e+11,5.96327e+11,7.25785e+11,8.07833e+11,8.44094e+11,9.18726e+11,9.9965e+11,1.096812e+12,1.216938e+12,1.388556e+12,1.538597e+12,1.719287e+12,1.909816e+12,2.137633e+12,2.436033e+12,2.710734e+12,3.080122e+12,3.454376e+12,3.818022e+12,4.211093e+12
200,Brazil,BRA,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,4.297982168e+11,6.49829616788e+11,7.2210227838e+11,7.49386822908e+11,7.27343072096e+11,5.06259598519e+11,5.46406121891e+11,4.66291981974e+11,4.15209662561e+11,4.51269418265e+11,5.26016068376e+11,7.06249603289e+11,8.77944460636e+11,1.09787825411e+12,1.32843127746e+12,1.35575463059e+12,1.75083858294e+12,2.06499080037e+12,1.95488370478e+12,1.95311636349e+12
201,Brazil,BRA,Fixed telephone subscriptions,IT.MLT.MAIN,12269000.0,13263000.0,15105886.0,17038823.0,19986556.0,24985000.0,30926272.0,37430779.0,38810685.0,39205000.0,39578903.0,39852600.0,38800200.0,39399622.0,41235247.0,41496998.0,42141418.0,43025835.0,44305294.0,45038117.0
202,Brazil,BRA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,7.69539995033,8.19255861926,9.18891864012,10.2074442726,11.7934024953,14.5256255115,17.7222945341,21.1511322048,21.6343552135,21.5704888335,21.5090713164,21.409737576,20.6236698499,20.7369732032,21.5029463553,21.4464831585,21.587718229,21.8477191581,22.3025178009,22.4783810597
203,Brazil,BRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,29.0744433083,28.7289524353,30.2651628753,31.2648081493,29.8426161649,28.940606128,23.3918607624,27.6280892187,27.9196692705,28.6576573971,27.9964460117,25.7704310625,25.0374138951,26.3491527392,27.5758310998,34.2007124293,31.0782829836,30.5020308392,32.1930019079,34.2826078418
204,Brazil,BRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,10.9308272166,10.710143002,10.7593239405,9.07267688145,9.65453323784,7.88840870557,6.57090386423,5.69185206839,6.70275762333,7.01091600171,4.82052811043,4.35981687026,4.48174914069,4.60301677027,4.36686954512,5.25911268223,4.65485709486,4.53837991346,4.75790820423,4.88406980558
205,Brazil,BRA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,61.9,66.23,65.94,69.06,69.92,75.13,76.81,81.38,86.5,94.19,97.43,99.41,103.16,110.92,116.66,116.85,123.92,128.97,127.1,136.65
207,Brazil,BRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.550427156875,0.618451492791,1.31223735424,2.21699015348,3.68152398107,4.74767940806,4.98758867067,4.01302318072,3.2607821756,1.8145565912,2.71274411035,1.73297423055,1.74925917835,3.19344673216,2.99279649479,1.8912431459,2.41444008844,2.73550518865,3.15396458506,3.37959042519
208,Brazil,BRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3072000000.0,4859000000.0,11200000000.0,19650000000.0,31913000000.0,28576000000.0,32779239699.8,22457353372.3,16590204193.1,10143524671.0,18165693855.3,15459981604.1,19378093068.3,44579492463.6,50716402711.5,31480932200.0,53344632546.7,71538657409.4,76110663188.8,80842996726.9
209,Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,64.1928228051,63.8885565449,63.5842902847,63.2800240245,62.9757577643,62.6714915041,62.3672252439,62.0193009449,61.671376646,61.3234523471,60.9755280481,60.6276037492,60.4295692582,60.2315347673,60.0335002764,59.8354657854,59.6374312945,59.5197017518,59.4019722091,59.2842426664
211,Brazil,BRA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.63628427565,1.58519302169,1.26785452335,1.19995823993,1.06081094331,1.65510889819,1.12821552878,1.32002597555,1.7952427669,1.95032740468,1.39577599608,1.19281198489,1.314744139,1.23011567639,1.16162297182,1.17581861249,1.39439734116,1.06837508447,1.31753529961,1.36469993331
213,Brazil,BRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.81020526501,0.874509603868,0.890640552567,0.609968622363,0.719941951761,0.836684207726,1.64335019374,3.58262710687,4.88344814947,5.19316140219,4.56779553869,5.98334535442,7.70843938457,8.28925101948,9.45941164265,8.99965913434,10.1363501286,10.5447420451,11.0270618603,7.43125783345
214,Brazil,BRA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.9041477769,12.1198764011,13.1744046141,11.6809784441,9.30402236404,11.3704392534,14.9284865704,13.9736224072,14.8723655123,15.5539680047,18.3129401431,18.3670204667,18.8261280812,18.5504849624,19.8187675221,14.8023914046,16.5265427556,18.6051288309,18.0130989795,19.1048570062
215,Brazil,BRA,GDP (constant 2005 US$),NY.GDP.MKTP.KD,6.67047554034e+11,6.96509252498e+11,7.11763219086e+11,7.3587974995e+11,7.3849098941e+11,7.42112719692e+11,7.74639702255e+11,7.84547535114e+11,8.08646677033e+11,8.1853808701e+11,8.64872855838e+11,8.92106837572e+11,9.27785082896e+11,9.83506016355e+11,1.03287129133e+12,1.03043394125e+12,1.10845909128e+12,1.15187058569e+12,1.17217217582e+12,1.20433302453e+12
216,Brazil,BRA,GDP (constant LCU),NY.GDP.MKTP.KN,1.0353750712e+12,1.0811048066e+12,1.1047816444e+12,1.14221474e+12,1.1462678427e+12,1.1518894048e+12,1.202377e+12,1.2177556984e+12,1.2551618033e+12,1.2705150105e+12,1.3424347174e+12,1.3847066448e+12,1.4400855538e+12,1.5265742383e+12,1.6031978235e+12,1.5994146277e+12,1.7205233774e+12,1.7879056485e+12,1.8194172854e+12,1.8693365765e+12
217,Brazil,BRA,GDP (current LCU),NY.GDP.MKTP.CN,3.56801e+11,7.20985e+11,8.57857e+11,9.55464e+11,1.005985e+12,1.092277e+12,1.202377e+12,1.316319e+12,1.491183e+12,1.720069e+12,1.958705e+12,2.171736e+12,2.409802e+12,2.718031e+12,3.10753e+12,3.328174e+12,3.886835e+12,4.374765e+12,4.713095e+12,5.157569e+12
218,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,5.58111997497e+11,7.85671965649e+11,8.53504128942e+11,8.86336818826e+11,8.66842105717e+11,6.01894052734e+11,6.57216179284e+11,5.59611852734e+11,5.0877989696e+11,5.59008449789e+11,6.69642735043e+11,8.92106837572e+11,1.10778856033e+12,1.39596793692e+12,1.694615815e+12,1.66456292351e+12,2.20939971972e+12,2.61518997318e+12,2.4131743124e+12,2.39209450129e+12
219,Brazil,BRA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,34.4610383159,66.689648922,77.6494617148,83.6501199415,87.7617745631,94.8248152512,100.0,108.093848522,118.804045509,135.383603168,145.906908888,156.837262835,167.3374192,178.047744539,193.833222229,208.087005231,225.910037088,244.686569656,259.044202659,275.903711768
220,Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.33455170247,4.41673135389,2.19005943323,3.38828000897,0.354845946043,0.490423083558,4.38302453253,1.27902466531,3.07172489106,1.22320541938,5.66067353047,3.14890004349,3.99932427623,6.00580182697,5.01931601344,-0.235978102299,7.57206715523,3.91638218841,1.76248880507,2.7436966495
221,Brazil,BRA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4162.27030825,4279.49384907,4305.80540998,4383.00637989,4330.9067883,4285.87686511,4406.70906043,4397.20990376,4466.53612551,4457.60468712,4646.94689869,4733.18354622,4865.20000411,5101.58186588,5303.03898676,5238.57214839,5580.96574479,5744.48665656,5791.31918165,5896.09663075
222,Brazil,BRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6460.5752479,6642.52679121,6683.36695933,6803.19643661,6722.32871131,6652.43435424,6839.98716374,6825.24280264,6932.84928638,6918.98612385,7212.87852267,7346.73296009,7551.6457113,7918.55191683,8231.24878472,8131.18491826,8662.63997287,8916.453175,8989.14548712,9151.77850807
223,Brazil,BRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2226.38131161,4429.87779661,5189.59846834,5690.88197908,5899.63496901,6308.15858611,6839.98716374,7377.66761636,8236.50542124,9367.17271713,10524.0880943,11522.4148824,12636.7290404,14098.803088,15954.8947491,16919.9391862,19569.7731755,21817.3634089,23285.860253,25250.0965965
224,Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,3482.52981637,4827.32760882,5163.2658127,5279.15047522,5083.62649493,3476.08082628,3738.71941172,3136.49673342,2810.2307896,3044.25502669,3597.97883565,4733.18354622,5809.11787397,7241.07895013,8700.61333874,8462.38911707,11124.0768824,13042.1977016,11922.704678,11711.0633373
225,Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.72536349924,2.81633656964,0.614828805402,1.79295073882,-1.18867250196,-1.03973429555,2.81931093969,-0.215561239397,1.57659568834,-0.19996341999,4.24762231867,1.85577002297,2.78916835996,4.8586257825,3.94891479113,-1.21565839005,6.53600994133,2.92997519149,0.815260403394,1.80921558316
226,Brazil,BRA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,10745.9929109,11048.636239,11116.5664372,11315.8809973,11181.3722315,11065.1156697,11377.0756863,11352.5511209,11531.5349524,11508.4761008,11997.3127002,12219.9552328,12560.7903578,13171.0721566,13691.1865731,13524.7485148,14408.7274223,14830.8995612,14951.8100128,15222.3204895
227,Brazil,BRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7674.83266485,8055.56465532,8253.05574905,8544.8170412,8534.87801396,8575.39104621,9017.79416146,9203.41888543,9492.0310405,9661.94844935,10349.3130588,10880.5557605,11527.6360676,12409.4156615,13152.4901936,13091.2711531,14117.2585678,14830.8995612,15220.2286284,15726.4881003
231,Brazil,BRA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,1.72215828287e+12,1.79822138771e+12,1.83760350484e+12,1.89986665704e+12,1.90660825685e+12,1.91595870386e+12,1.99993564388e+12,2.02551531406e+12,2.08773357213e+12,2.11327084233e+12,2.23289620553e+12,2.30320787511e+12,2.3953206268e+12,2.53917883676e+12,2.66662824672e+12,2.66033558799e+12,2.86177798527e+12,2.97385614856e+12,3.02627003025e+12,3.10930169968e+12
232,Brazil,BRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1.22997258168e+12,1.31108386048e+12,1.36425615371e+12,1.43462210242e+12,1.45533737324e+12,1.4848552518e+12,1.58520594131e+12,1.64206843867e+12,1.71849037901e+12,1.77419788331e+12,1.92617650605e+12,2.05075888051e+12,2.19829992098e+12,2.39234325418e+12,2.56170651665e+12,2.57507002829e+12,2.80388812958e+12,2.97385614856e+12,3.08059838323e+12,3.21228266177e+12
233,Brazil,BRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.8317941934,18.6408871197,19.5706277387,19.3584478327,19.8871752561,19.59081808,18.6128809849,19.2144153507,19.6732393006,18.9186596584,18.315570747,18.7229018628,18.8146578018,18.7313536895,18.6203190315,19.4321871393,19.0120239218,18.6837007245,19.2996958474,19.58973307
234,Brazil,BRA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,0.332884452757,1.3452170644,-1.8280978046,1.24824741188,3.2187556055,1.68610215859,-0.151194221668,2.61847790632,3.83793527807,1.59667526327,3.87287470807,2.01922040108,3.55008219186,4.08254064995,2.05940802603,2.93140431504,3.93451818781,2.22531441197,3.17991027237,2.21010546819
235,Brazil,BRA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1.37912520932e+11,1.39767743697e+11,1.37212652643e+11,1.38925406029e+11,1.43397075323e+11,1.45814896505e+11,1.45594432807e+11,1.49406790863e+11,1.55140926798e+11,1.57618023599e+11,1.6372237217e+11,1.6702828771e+11,1.72957929208e+11,1.80019006975e+11,1.83726332853e+11,1.89112094502e+11,1.96552744255e+11,2.009266608e+11,2.07315948327e+11,2.11897849438e+11
236,Brazil,BRA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,2.119889329e+11,2.148406442e+11,2.109131471e+11,2.13545865e+11,2.204193845e+11,2.241358805e+11,2.23797e+11,2.29657075e+11,2.384711649e+11,2.42278775e+11,2.516619284e+11,2.567435374e+11,2.65858144e+11,2.767119108e+11,2.824105381e+11,2.906891328e+11,3.021263496e+11,3.088496108e+11,3.186707513e+11,3.25713711e+11
237,Brazil,BRA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,56488000000.0,1.34398e+11,1.67888e+11,1.84963e+11,2.00062e+11,2.13986e+11,2.23797e+11,2.52923e+11,2.93364e+11,3.25414e+11,3.58748e+11,4.06612e+11,4.53396e+11,5.09124e+11,5.78632e+11,6.46737e+11,7.38966e+11,8.17368e+11,9.09613e+11,1.010354e+12
238,Brazil,BRA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,88359142812.5,1.46456224248e+11,1.67036115809e+11,1.71581050694e+11,1.72390408757e+11,1.17915968906e+11,1.22326865264e+11,1.07526145736e+11,1.00093486642e+11,1.05756906077e+11,1.22648888889e+11,1.6702828771e+11,2.08426626793e+11,2.61483691657e+11,3.15542871111e+11,3.23460982347e+11,4.20051603241e+11,4.88614267966e+11,4.65735302561e+11,4.68604927584e+11
239,Brazil,BRA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,6.48529466499e+11,6.78632939282e+11,6.93340821113e+11,7.13815451577e+11,7.14231278199e+11,7.10599015532e+11,7.45008121249e+11,7.48874056043e+11,7.71488463151e+11,7.83144606695e+11,8.29197617217e+11,8.56746029079e+11,8.95180706535e+11,9.52846585488e+11,9.97576232617e+11,9.99160945953e+11,1.07723989144e+12,1.11904075608e+12,1.14300336748e+12,1.1725245163e+12
240,Brazil,BRA,GNI (constant LCU),NY.GNP.MKTP.KN,1.0183002922e+12,1.06556780542e+12,1.08866165256e+12,1.12081026455e+12,1.12146318226e+12,1.11575991922e+12,1.169788e+12,1.17585816756e+12,1.21136658862e+12,1.2296686936e+12,1.30197966248e+12,1.3452353005e+12,1.40558420569e+12,1.49612933034e+12,1.56636239622e+12,1.56885066257e+12,1.69144773351e+12,1.75708211848e+12,1.79470744694e+12,1.84106061364e+12
241,Brazil,BRA,GNI (current LCU),NY.GNP.MKTP.CN,3.43380663e+11,6.95487258e+11,8.31737239e+11,9.21710778e+11,9.58034717e+11,1.030892185e+12,1.146893e+12,1.256633e+12,1.425884e+12,1.644806e+12,1.883019e+12,2.085654e+12,2.310899e+12,2.606534e+12,2.96043e+12,3.175326e+12,3.822332e+12,4.300774e+12,4.649426e+12,5.079831e+12
242,Brazil,BRA,GNI (current US$),NY.GNP.MKTP.CD,5.37119760676e+11,7.57886559467e+11,8.27516902796e+11,8.55025619856e+11,8.25524069876e+11,5.68068241995e+11,6.26888767423e+11,5.34237309753e+11,4.86500392371e+11,5.34548586285e+11,6.43767179487e+11,8.56746029079e+11,1.0623227453e+12,1.33870360217e+12,1.61439841199e+12,1.58811706649e+12,2.17273417819e+12,2.57095890676e+12,2.3805748432e+12,2.35603940588e+12
243,Brazil,BRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.21148945532,4.64180493533,2.16728086423,2.95303980959,0.0582540797714,-0.508555530675,4.84226757495,0.518911765352,3.01978776341,1.51086427094,5.88052450703,3.32229751871,4.48612262576,6.4418143211,4.69431782719,0.15885636452,7.81445129613,3.88036731319,2.14135287514,2.58277006493
244,Brazil,BRA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,4046.72039663,4169.65816178,4194.3592735,4251.58822286,4188.63484528,4103.87775364,4238.1432664,4197.26819411,4261.29382455,4264.8584408,4455.26445849,4545.57238813,4694.22634336,4942.5471534,5121.8246632,5079.58491435,5423.78061616,5580.76121682,5647.20564381,5740.37056961
245,Brazil,BRA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,6354.03135123,6547.06431062,6585.84920873,6675.70828047,6576.86089404,6443.77801094,6654.59743849,6590.41670314,6690.94770681,6696.5447536,6995.51421215,7137.31284412,7370.72454531,7760.6299644,8042.12579464,7975.80228766,8516.24740517,8762.73333954,8867.06226046,9013.34685671
246,Brazil,BRA,GNI per capita (current LCU),NY.GNP.PCAP.CN,2142.64054997,4273.21450798,5031.5872011,5489.84289983,5618.42882144,5953.64672896,6524.3541736,7043.14120646,7875.82831622,8957.30455474,10117.4285251,11065.6961478,12118.0928984,13520.4527131,15199.6437885,16142.8827989,19245.0078899,21448.3633515,22971.2925567,24869.5118658
247,Brazil,BRA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,4.5889043385,3.03796044928,0.592401361552,1.36442649824,-1.48070260529,-2.02350156475,3.27167427546,-0.964457068198,1.52541194594,0.0836510317472,4.46453312195,2.0269936943,3.27030223132,5.28991982651,3.62722912365,-0.824701188168,6.77605961154,2.89430218079,1.19059792049,1.64975266839
248,Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2980.0,3680.0,4460.0,5030.0,4820.0,4100.0,3850.0,3290.0,3040.0,2920.0,3280.0,3900.0,4710.0,5980.0,7330.0,7990.0,9640.0,11010.0,12160.0,12310.0
249,Brazil,BRA,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,10572.2918629,10893.4739083,10958.0069961,11107.5209472,10943.0515952,10721.6187749,11072.3952183,10965.60672,11132.8773948,11142.1901616,11639.6369319,11875.5716385,12263.9387228,12912.6912488,13381.0641465,13270.7103515,14169.9415957,14580.0625244,14753.6524456,14997.0512205
250,Brazil,BRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7390.0,7770.0,8000.0,8240.0,8130.0,8090.0,8600.0,8790.0,9080.0,9240.0,9950.0,10450.0,11050.0,11900.0,12530.0,12490.0,13880.0,14580.0,15010.0,15490.0
251,Brazil,BRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4.781813787e+11,5.99356830743e+11,7.36569172e+11,8.43742910884e+11,8.22068019947e+11,7.10104606997e+11,6.7747288649e+11,5.86675601331e+11,5.50431802218e+11,5.36815665104e+11,6.1011916753e+11,7.35790369831e+11,8.9835257844e+11,1.15338895764e+12,1.42681997682e+12,1.5716121495e+12,1.91423271502e+12,2.20684310739e+12,2.46145886681e+12,2.51414022448e+12
252,Brazil,BRA,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,1.69432086468e+12,1.7729679342e+12,1.81139312896e+12,1.86488428917e+12,1.86597066035e+12,1.85648116336e+12,1.94637694876e+12,1.95647692775e+12,2.01555837861e+12,2.04601073001e+12,2.16632689241e+12,2.238298717e+12,2.33871154217e+12,2.48936699723e+12,2.60622579596e+12,2.61036595151e+12,2.81435172744e+12,2.92355891195e+12,2.98616262477e+12,3.06328833913e+12
253,Brazil,BRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.18370968851e+12,1.26471718431e+12,1.32271771003e+12,1.38394189018e+12,1.38596870581e+12,1.40140795324e+12,1.51205620005e+12,1.56761194535e+12,1.64323757418e+12,1.69656643056e+12,1.85174743427e+12,1.96947210074e+12,2.10807738109e+12,2.29420636913e+12,2.44044396131e+12,2.45680869229e+12,2.75735690404e+12,2.92355891195e+12,3.03898271063e+12,3.16386519424e+12
258,Brazil,BRA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,69040000.0,64650000.0,80360000.0,72290000.0,102000000.0,63830000.0,53450000.0,71900000.0,77280000.0,85830000.0,88610000.0,160680000.0,124570000.0,177990000.0,211030000.0,196400000.0,190900000.0,210150000.0,245340000.0,852540000.0
259,Brazil,BRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.993489368,19.1775140953,17.5641161639,18.051962188,18.4628001412,17.7348786068,19.1193776993,18.869742061,17.5517692999,17.0568738812,18.0388573062,17.4370181274,18.0437645914,19.9913834684,21.7998217234,18.9557697404,21.7957798569,21.8082571292,20.3434049176,20.6878085393
260,Brazil,BRA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,14.2567687303,7.29000411662,1.20728364152,8.42026472299,-0.165694897579,-8.87310217865,12.9456371408,-6.21676625274,-1.5403352877,-3.89289094599,8.40399759931,2.33653759084,6.0808547065,12.0219442273,12.689130923,-1.87455405752,17.7896237764,6.58398438527,-0.582186887317,6.11698303181
261,Brazil,BRA,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,1.30616084601e+11,1.40138002546e+11,1.41829865726e+11,1.53772315877e+11,1.53517522995e+11,1.39895756318e+11,1.58006153306e+11,1.4818328009e+11,1.45900760736e+11,1.40221003231e+11,1.52005172977e+11,1.55556830983e+11,1.65016015862e+11,1.84854149255e+11,2.0831053427e+11,2.04405640698e+11,2.40768635156e+11,2.56620804499e+11,2.55126791825e+11,2.70732854391e+11
262,Brazil,BRA,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1.963157698e+11,2.106271975e+11,2.131700652e+11,2.31119549e+11,2.307365957e+11,2.102631018e+11,2.37483e+11,2.22719237e+11,2.19288614e+11,2.107519474e+11,2.28463536e+11,2.338016724e+11,2.480188124e+11,2.778354957e+11,3.130904055e+11,3.072213566e+11,3.618748801e+11,3.857006657e+11,3.83455167e+11,4.069110545e+11
263,Brazil,BRA,Gross capital formation (current LCU),NE.GDI.TOTL.CN,82041000000.0,1.38267e+11,1.50675e+11,1.7248e+11,1.85733e+11,1.93714e+11,2.29887e+11,2.48386e+11,2.61729e+11,2.9339e+11,3.53328e+11,3.78686e+11,4.34819e+11,5.43372e+11,6.77436e+11,6.30881e+11,8.47166e+11,9.5406e+11,9.58804e+11,1.066988e+12
264,Brazil,BRA,Gross capital formation (current US$),NE.GDI.TOTL.CD,1.28329422806e+11,1.50672351955e+11,1.49910456671e+11,1.60001187393e+11,1.60043325518e+11,1.06745179594e+11,1.25655643618e+11,1.05597313154e+11,89299873758.9,95349366265.8,1.20795897436e+11,1.55556830983e+11,1.99886759996e+11,2.79073303366e+11,3.69423226566e+11,3.15530714964e+11,4.81555899069e+11,5.70327353769e+11,4.90921821738e+11,4.94871930504e+11
266,Brazil,BRA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.04564829419e+12,1.09730457562e+12,1.12158179095e+12,1.16021347542e+12,1.16246309661e+12,1.15653365094e+12,1.202377e+12,1.21536124351e+12,1.2552415645e+12,1.26868865469e+12,1.346943146e+12,1.38991891369e+12,1.46156033295e+12,1.55376726838e+12,1.63843099282e+12,1.63032230066e+12,1.78896570145e+12,1.88214768645e+12,1.90086926915e+12,1.94656872479e+12
267,Brazil,BRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.9906866853,17.2899574887,15.3955729218,15.451236258,16.0927846837,15.8889182872,16.860518789,16.6758209826,18.3911029029,19.2732384573,21.4482527997,20.8335175178,20.7480116624,21.3536195871,21.6087053061,18.5519146535,20.7550101818,21.0385929301,18.9911936848,18.3512038327
268,Brazil,BRA,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,82031000000.0,1.24658e+11,1.32072e+11,1.47631e+11,1.61891e+11,1.73551e+11,2.02727e+11,2.19507e+11,2.74245e+11,3.31513e+11,4.20108e+11,4.52449e+11,4.99986e+11,5.80398e+11,6.71497e+11,6.1744e+11,8.06713e+11,9.20389e+11,8.95073e+11,9.46476e+11
